age,sexe,taux,situationFamiliale,nbEnfantsAcharge,2eme voiture,immatriculation
18,M,503,En Couple,2,false,1952 FK 38
26,F,165,En Couple,1,false,7011 DB 32
40,M,1392,C?libataire,0,false,5884 SA 82
49,M,424,En Couple,3,true,1133 NL 24
20,M,487,C?libataire,0,false,8029 XC 68
41,F,1323,En Couple,3,false,2948 OC 72
69,F,914,En Couple,3,false,595 MI 83
28,M,190,En Couple,2,true,62 ZC 26
27,F,461,En Couple,4,true,1975 AO 73
26,M,1116, ,3,false,5736 BM 70
72,M,177,Seule,2, ,6157 HL 91
40,M,445,C?libataire,0,false,4187 QG 32
50,M,590,En Couple,4,true,4881 BY 67
67,M,220,En Couple,3,false,9034 YN 19
44,F,837,Seule,2,false,7771 HT 41
39,M,500,En Couple,3,false,3391 RX 28
84,F,416,En Couple,4,true,9805 EY 72
19,M,194,C?libataire,0,false,9282 OS 61
21,M,472,C?libataire,0,false,7585 UD 70
64,F,443,En Couple,3,false,9716 SB 51
56,M,844,En Couple,4,false,6781 UE 87
25,M,1380,C?libataire,0,false,8765 DU 47
61,F,449,En Couple,4,true,1808 OU 66
62,M,790,C?libataire,0,false,8804 DG 42
80,M,481,En Couple,1,false,2532 TD 39
22,M,979,C?libataire,0,false,1941 CI 40
80,M,720,C?libataire,0,false,1372 NM 28
18,M,502,Seule,2,false,4633 RB 97
22,M,507,En Couple,4,true,437 JJ 81
52,M,561,C?libataire,0,false,7875 AQ 49
41,M,520,Seule,3,false,7446 DB 67
59,F,526,Mari?(e),4,false,2543 TY 69
54,M,501,C?libataire,0,false,7473 OK 87
68,F,910,C?libataire,0,false,356 SB 90
20,M,446,En Couple,1,false,9217 SI 92
32,F,152,C?libataire,0,false,9792 FL 56
81,M,242,C?libataire,0,false,2124 QU 85
69,F?minin,236,Seule,1,false,4656 VX 36
47,M,1159,C?libataire,0,false,2737 EO 75
34,M,478,En Couple,0,false,6007 QN 15
19,M,554,En Couple,1,false,8136 SD 24
50,F,176,En Couple,4,false,2611 TA 31
35,F,1018,En Couple,2,false,3446 IV 86
74,M,580,En Couple,3,false,1757 EA 72
65,M,160,C?libataire,0,false,8872 RR 20
33,F?minin,510,C?libataire,0,false,1383 SS 47
45,M,517,En Couple,2,false,9508 WR 12
38,F,453,En Couple,1,true,2141 NB 16
61,M,978,En Couple,4,false,7213 OF 26
54,F,589,C?libataire,0,false,2919 EH 38
71,M,177,En Couple,1,true,2254 DI 68
59,M,546,En Couple,0,true,5571 YI 54
18,F,591,En Couple,4,false,6763 TD 12
28,M,441,En Couple,1,false,9548 VX 44
43,M,200,En Couple,1,false,9733 FW 76
78,M,466,En Couple,1,false,3623 OX 81
21,M,593,En Couple,1,false,6404 KM 26
18,F,490,En Couple,0,false,1843 EI 98
70,M,442,En Couple,0,false,9068 JI 19
80,M,765,En Couple,1,false,6694 HS 30
24,F,500,C?libataire,0,false,4155 EU 45
25,M,564,En Couple,2,true,5060 IL 68
23,M,520,En Couple,1,false,2454 ZY 71
57,M,893,C?libataire,0,false,3129 QA 83
46,F,490,En Couple,2,true,9489 YB 78
59,M,546,C?libataire,0,false,3883 RC 89
21,M,431,En Couple,0,false,8918 AN 87
20,F,495,En Couple,2,false,1227 RW 20
58,F,519,En Couple,2,false,9178 WU 51
22,M,490,En Couple,1,false,4546 PT 38
59,M,1270,En Couple,1,false,7693 PX 38
37,M,1333,C?libataire,0,false,3494 AB 31
62,M,531,En Couple,2,false,8712 YO 77
37,M,579,C?libataire,0,false,2356 JF 86
29,M,403,En Couple,2,false,4318 NQ 44
26,M,1328,En Couple,0,false,4357 MH 52
52,F,163,C?libataire,0,false,4989 CE 84
55,F,1073,En Couple,0,false,5275 US 24
51,M,1112,Mari?(e),1,false,4428 HE 41
56,M,469,En Couple,1,true,1730 EX 20
55,F,224,En Couple,4,false,8060 PM 76
70,M,598,C?libataire,0,false,4465 BI 76
84,M,435,Seule,1,false,7225 RS 81
40,M,1367,C?libataire,0,false,4392 AD 91
84,F,216,C?libataire,0,false,4712 MI 90
40,M,459,En Couple,3,false,8882 LV 48
18,F,1279,En Couple,2,false,4616 PD 64
20,M,708,En Couple,3,true,6706 BT 10
43,M,589,En Couple,0,false,2563 IB 31
56,F,472,C?libataire,0,false,7319 IO 83
30,M,1295,En Couple,1,false,2395 XF 38
45,F?minin,741,C?libataire,0,false,9609 NF 94
30,F?minin,178,C?libataire,0,false,3183 GD 90
33,M,426,En Couple,0,true,7899 MR 20
49,M,464,En Couple,4,false,7765 EP 28
50,F,492,Seule,3,false,5145 QE 76
53,F,532,En Couple,0,false,5295 SP 97
48,M,577,En Couple,4,false,5769 NT 41
63,M,1250,En Couple,3,false,3160 HE 83
23,F,154,En Couple,0,false,7852 WF 18
61,M,1357,En Couple,1,false,7574 FL 48
27,M,249,En Couple,1,false,8667 DV 53
21,M,1359,C?libataire,0,false,599 OY 94
45,M,734,En Couple,2,false,3051 ZN 75
21,M,183,En Couple,2,false,3238 RI 59
34,M,191,C?libataire,0,false,6859 LO 21
63,M,906,En Couple,1,false,4020 WP 22
18,F,420,En Couple,3,false,3539 XF 64
23,M,458,C?libataire,0,false,9281 XI 89
27,M,196,En Couple,1,false,8933 GD 50
30,M,433,En Couple,0,false,4450 RR 62
60,M,584,C?libataire,0,false,8285 FT 25
52,M,501,En Couple,4,false,1786 CK 94
78,F,417,Seule,3,false,1506 IT 81
47,M,1393,En Couple,2,true,2947 VQ 19
41,Masculin,561,C?libataire,0,false,2964 KE 78
71,M,249,En Couple,?,false,8339 AQ 68
25,M,427,C?libataire,0,false,7374 BQ 51
25,M,186,En Couple,4,false,7866 BD 11
72,M,420,En Couple,0,true,4915 FW 32
18,M,924,En Couple,2,false,5280 ET 93
26,M,547,En Couple,2,false,9954 HT 92
58,F,412,En Couple,2,false,5097 OH 12
18,M,163,C?libataire,0,false,4163 CT 31
55,M,465,C?libataire,0,false,50 DL 21
42,M,539,En Couple,2,false,1321 HM 51
22,M,921,En Couple,0,false,9651 DA 83
23,M,205,C?libataire,0,false,5887 MD 21
34,F,413,C?libataire,0,false,9836 FF 20
48,M,511,En Couple,2,false,6349 MZ 28
24,M,867,En Couple,1,false,7994 DM 27
35,M,226,En Couple,4,false,7779 KR 15
40,M,579,C?libataire,0,false,6833 OD 53
44,F,1239,Seule,3,false,58 WY 45
49,M,779,En Couple,2,false,1584 II 86
31,F,597,En Couple,0,false,7608 LC 36
50,F,941,En Couple,1,false,1378 JM 38
54,M,580,En Couple,4,true,8985 GI 55
42,M,1270,C?libataire,0,false,825 KX 96
53,F,455,C?libataire,0,false,9928 FN 88
76,M,410,En Couple,1,false,5939 BJ 91
35,M,576,Seul,0,false,5510 EC 52
47,M,540,En Couple,1,false,8055 RR 34
60,M,548,C?libataire,0,false,4591 SS 54
44,M,216,En Couple,2,false,9494 YA 44
52,M,1234,En Couple,3,false,6826 UN 17
19,M,531,En Couple,0,true,4396 BO 57
45,M,970,C?libataire,0,false,8631 TK 60
18,M,902,C?libataire,0,false,7805 YB 93
54,M,489,Seul,0,false,5664 UF 37
43,M,408,C?libataire,0,false,7130 GZ 47
50,M,1378,En Couple,3,false,6026 HL 80
31,F,473,C?libataire,0,false,9324 YI 13
21,F,533,En Couple,1,false,8995 CT 82
59,M,597,En Couple,4,true,4245 LJ 92
66,M,464,En Couple,3,false,4131 XX 66
54,M,457,En Couple,1,false,9444 VE 16
21,M,1091,C?libataire,0,false,7277 BP 72
33,M,540,C?libataire,0,false,9359 MI 76
32,M,596,C?libataire,0,false,5116 LE 27
32,F,427,En Couple,4,false,7383 AQ 49
21,F,599,En Couple,1,true,7848 YF 45
27,M,574,En Couple,1,false,1593 EM 25
48,M,1283,En Couple,0,false,2785 AM 57
25,M,584,En Couple,4,false,9290 XI 32
24,F,957,En Couple,0,false,9424 MS 49
44,Femme,189,C?libataire,0,false,7320 MY 96
29,M,837,En Couple,1,false,5866 JC 23
39,M,561,En Couple,1,false,5421 WV 81
49,F,414,En Couple,4,false,7710 SB 56
81,M,1216,C?libataire,0,false,8524 XZ 58
33,M,408,En Couple,0,false,2948 YT 49
27,F,1241,En Couple,1,false,8036 LX 61
25,F,416,En Couple,3,false,1869 TT 92
25,M,163,En Couple,0,false,7242 WI 10
54,F,933,En Couple,1,false,9815 EA 41
33,M,1127,C?libataire,0,false,3744 LB 51
52,M,540,Seule,3,false,2728 MW 37
34,M,727,En Couple,2,false,8163 KW 43
29,M,234,En Couple,0,false,8208 OV 72
31,M,1182,En Couple,1,true,1862 ZE 67
48,F,195,En Couple,1,true,6985 EO 98
41,M,560,C?libataire,0,false,4201 UJ 98
21,F,508,C?libataire,0,false,5752 RP 77
74,M,778,En Couple,1,true,1510 ZV 53
48,F,879,C?libataire,0,false,2027 SA 93
50,F,577,Seule,1,false,3680 FF 55
29,F,519,En Couple,2,false,6138 ZV 79
27,F,196,En Couple,1,?,7060 ZF 27
38,F,594,En Couple,2,false,7303 HH 51
46,M,211,En Couple,3,false,5737 UB 78
18,F,574,Seule,2,false,2080 GQ 98
25,M,981,En Couple,3,true,4849 IZ 49
19,M,518,En Couple,4,false,9642 CG 38
46,M,171,Seule,3,false,2295 HJ 11
59,M,446,En Couple,1,true,1685 UM 22
23,M,411,Seule,3,false,7057 PB 55
80,F,543,En Couple,0,false,4044 ZV 78
80,F,482,C?libataire,0,false,814 UR 51
35,F,1364,En Couple,4,false,275 NY 19
60,M,533,En Couple,3,true,3718 ZE 36
54,M,475,En Couple,1,true,2569 KY 26
66,M,947,C?libataire,0,false,1630 IQ 63
32,M,523,C?libataire,0,false,6085 VA 59
25,M,226,En Couple,0,false,8131 VF 49
49,M,504,En Couple,0,true,5739 YV 18
20,M,511,En Couple,3,false,4620 NQ 80
42,M,1385,Seule,2,false,2070 LS 30
47,F,436,En Couple,4,false,6457 WR 51
63,F,1002,En Couple,4,false,5357 AB 94
45,M,1399,En Couple,1,false,360 CH 79
64,F,463,En Couple,0,false,1359 MM 67
32,M,735,C?libataire,0,false,4813 UT 11
83,F,573,C?libataire,0,false,6889 RY 61
59,M,852,C?libataire,0,false,5750 MO 69
83,M,780,En Couple,2,false,3004 RF 89
41,M,207,C?libataire,0,false,6847 HU 23
24,F,515,En Couple,1,false,9289 ST 79
24,F,474,C?libataire,0,false,153 RK 24
50,F,813,En Couple,0,false,5735 ET 22
42,M,483,Seule,3,false,4802 VS 95
26,M,436,En Couple,4,false,2248 IZ 17
50,M,1331,C?libataire,0,false,7602 TW 39
78,M,239,C?libataire,0,false,8890 AA 53
33,M,563,C?libataire,0,false,9817 SX 90
31,M,1398,En Couple,2,false,8929 GF 73
28,F,-1,En Couple,1,false,1908 IE 67
77,F,474,En Couple,4,false,6544 OM 12
22,M,557,En Couple,3,false,2759 AN 10
49,M,201,Seule,2,false,207 IA 28
24,F,406,En Couple,0,true,4850 UC 37
26,F,1279,Seule,2,false,4995 PY 59
25,M,1358,C?libataire,0,false,8590 AI 52
42,M,1166,C?libataire,0,false,1498 UJ 69
30,M,1170,C?libataire,0,false,2463 JP 81
29,M,1067,C?libataire,0,false,8510 TD 73
44,M,585,En Couple,1,false,3601 XG 10
69,M,420,Seule,1,false,9903 WM 92
22,M,447,En Couple,1,false,2252 TG 14
24,M,792,En Couple,2,false,4491 WY 59
27,F,244,Seule,2,false,3297 FJ 42
38,M,426,C?libataire,0,false,6312 SE 27
27,F,407,En Couple,4,false,60 UW 80
28,F,404,En Couple,1,false,2213 KB 41
33,F,1189,En Couple,4,false,5490 EZ 68
23,F,724,C?libataire,0,false,4862 KT 48
46,M,1161,En Couple,4,false,2178 MC 73
52,M,527,En Couple,2,false,9623 OR 72
47,F,516,C?libataire,0,false,5622 ZC 26
60,M,1351,En Couple,4,false,702 TN 20
68,M,217,En Couple,4,false,4880 WW 72
41,M,476,En Couple,3,false,5371 VK 44
40,M,483,En Couple,0,false,8815 FD 29
24,M,582,En Couple,0,false,7536 TK 18
58,F,519,C?libataire,0,false,9065 YO 65
21,M,472,C?libataire,0,false,9434 KV 10
35,F,519,En Couple,3,false,8448 PF 27
44,M,237,C?libataire,0, ,7760 QD 67
23,F,500,En Couple,2,false,1039 JT 45
46,M,818,En Couple,0,false,5105 NJ 60
19,M,1127,En Couple,1,false,5676 BD 79
20,F,184,Seule,2,false,2120 GQ 70
45,M,454,C?libataire,0,false,9893 FA 84
21,M,168,C?libataire,0,false,2921 MN 40
44,F,542,C?libataire,0,false,6117 BU 46
58,M,446,Seule,1,false,9746 FF 96
70,M,816,En Couple,0,true,6349 BX 76
30,M,525,En Couple,1,false,3853 RF 21
82,M,210,En Couple,1,false,9949 AR 31
21,M,481,En Couple,2,false,3002 SH 64
72,M,566,En Couple,1,false,7802 MI 96
21,M,1293,C?libataire,0,false,503 NF 82
73,M,161,C?libataire,0,false,7927 NV 20
27,M,1209,En Couple,0,false,6025 DM 22
25,F,454,En Couple,1,false,9086 NE 93
49,M,461,En Couple,2,false,6386 HM 25
65,M,724,C?libataire,0,false,1510 QX 20
28,M,497,En Couple,1,true,8651 PI 62
40,F,719,En Couple,2,false,2812 ZS 80
18,M,451,En Couple,2,false,5640 QG 44
76,M,923,En Couple,0,false,6715 ZZ 80
34,M,537,En Couple,1,false,7481 WN 87
39,F,1333,En Couple,4,false,4278 BE 70
59,M,554,En Couple,0,false,8709 AM 84
70,F,530,En Couple,2,true,6442 YT 67
73,M,528,En Couple,4,true,5598 AN 90
40,M,414,Seule,2,false,7439 IY 83
27,M,165,C?libataire,0,false,49 RQ 49
39,M,229,En Couple,0,false,1622 UB 38
27,M,833,En Couple,0,false,8293 TL 22
41,M,488,En Couple,4,false,6057 PY 43
59,M,435,En Couple,2,false,8761 ZE 98
57,M,424,En Couple,2,false,9647 MI 29
42,M,572,En Couple,0,false,2584 IA 65
71,F,1340,C?libataire,0,false,6583 NO 57
36,M,576,En Couple,2,false,6 ZO 98
41,F,1164,En Couple,1,false,5930 BR 66
69,F,203,En Couple,2,?,1489 RF 21
32,F,486,En Couple,1,false,475 IN 60
23,M,456,C?libataire,0,false,6418 US 63
84,M,592,En Couple,0,false,1544 YY 22
25,M,540,C?libataire,0,false,1963 RG 13
19,F,175,C?libataire,0,false,680 MM 57
22,M,1262,En Couple,0,false,1785 XD 57
27,M,553,En Couple,4,false,9100 LE 31
21,F,485,En Couple,2,false,8082 TN 92
43,M,818,En Couple,1,true,9919 YR 79
51,M,163,En Couple,2,false,9893 EU 87
24,M,174,C?libataire,0,false,8120 FA 25
50,M,501,En Couple,1,false,1278 UE 94
44,F,403,C?libataire,0,false,6645 OK 76
51,F,589,En Couple,4,false,6304 LM 10
58,M,499,En Couple,3,false,6576 KQ 15
29,M,158,En Couple,3,false,2811 NG 41
18,F,1298,C?libataire,0,false,1515 BI 46
78,M,1290,C?libataire,0,false,4949 OX 91
58,F,552,En Couple,3,false,612 XE 88
28,Homme,542,En Couple,2,false,9379 AD 26
32,M,519,En Couple,1,false,9380 SQ 29
28,M,514,C?libataire,0,false,2895 OS 69
27,F,589,?,3,false,5673 AS 31
65,M,209,En Couple,2,false,3472 CG 87
25,M,764,C?libataire,0,false,9825 NU 96
25,F,760,C?libataire,0,false,4167 KV 21
37,M,581,En Couple,2,false,161 CP 83
58,M,518,En Couple,2,false,3662 XY 72
48,M,576,En Couple,2,false,119 MR 64
78,M,563,En Couple,2,true,6873 DA 86
30,M,482,En Couple,4,false,3709 JA 75
65,M,159,En Couple,3,false,9558 BO 89
72,M,775,En Couple,3,false,4615 DC 48
22,M,1324,C?libataire,0,false,8206 LJ 33
37,M,1182,En Couple,2,true,465 XJ 60
69,F,418,En Couple,4,false,6323 CO 53
27,M,225,C?libataire,0,false,7235 QT 36
64,M,506,Seule,1,false,4354 CJ 25
23,F,405,En Couple,0,false,5855 WF 61
59,M,1165,C?libataire,0,false,832 KA 71
27,M,548,En Couple,1,true,2783 TE 50
41,F,212,C?libataire,0,false,7935 QF 25
25,M,902,C?libataire,0,false,8937 QG 46
22,M,563,En Couple,3,false,5367 AK 53
19,F,454,C?libataire,0,false,6588 YJ 67
73,M,197,Seule,1,false,2751 GK 70
37,M,973,En Couple,0,false,9826 GJ 75
22,F,1019,En Couple,3,false,2515 IL 46
25,M,167,En Couple,1,false,9006 TR 39
50,M,1033,C?libataire,0,false,9500 YG 13
52,M,1055,En Couple,3,false,445 NU 83
57,M,481,En Couple,4,false,4766 JF 86
56,M,510,En Couple,1,false,3382 IF 49
21,M,195,En Couple,0,false,1219 OE 28
51,M,416,En Couple,4,false,3004 GK 69
36,M,487,En Couple,2,false,6754 GR 86
65,M,522,C?libataire,0,false,552 SH 48
23,M,504,Mari?(e),1,false,7564 PW 12
79,F,1259,C?libataire,0,false,6849 JF 61
23,M,1029,C?libataire,0,false,4650 KW 30
68,M,1254,En Couple,2,false,4517 PY 57
31,Masculin,1392,En Couple,0,false,8546 ZC 38
49,M,418,En Couple,1,false,6383 SU 19
34,M,411,En Couple,1,false,9761 HX 21
47,M,1253,En Couple,1,false,5393 SH 68
50,M,159,C?libataire,0,false,9585 HC 94
49,M,767,C?libataire,0,false,2649 KJ 10
42,M,582,En Couple,1,true,9842 MQ 13
46,F,1034,En Couple,3,false,4205 LI 10
76,F,554,En Couple,1,false,7473 TL 36
41,F,795,En Couple,0,false,3664 GB 22
54,M,594,En Couple,3,false,8069 RX 55
30,F,244,C?libataire,0,false,4493 VH 94
70,M,474,En Couple,2,false,7455 EB 37
78,M,479,En Couple,1,true,7496 AU 98
28,M,439,C?libataire,0,false,2055 RY 88
47,M,454,En Couple,3,false,210 NR 20
25,F,155,En Couple,1,false,7267 WJ 79
57,M,722,Seule,3,false,5411 SL 82
81,M,200,C?libataire,0,false,3970 OC 17
65,M,571,Seule,1,false,1856 SR 32
41,F,190,Seule,3,false,1946 JK 61
59,F,424,En Couple,2,false,6580 GU 67
54,M,427,En Couple,4,false,8559 EI 96
82,M,248,En Couple,4,false,6872 NX 62
24,F,183,En Couple,2,false,2733 ST 73
19,F,545,En Couple,0,false,1868 RG 84
29,M,233,En Couple,2,true,8314 BR 68
53,F,412,En Couple,1,false,637 FT 27
75,F,576,C?libataire,0,false,855 OS 48
54,F,498,En Couple,0,true,5039 QN 93
42,F,183,En Couple,1,false,2750 AR 17
58,F,243,En Couple,2,false,2402 TD 86
57,M,462,En Couple,0,true,3362 SV 49
33,M,513,En Couple,2,false,1919 DC 55
32,F,734,Seule,3,false,9795 EL 10
48,M,463,En Couple,2,false,3370 KJ 95
46,F,415,C?libataire,0,false,3609 DU 25
 ,M,430,En Couple,1,false,6735 YZ 23
67,F,535,En Couple,1,false,4822 QV 33
34,M,493,C?libataire,0,false,3910 US 42
26,M,1111,En Couple,2,false,4327 IC 84
28,M,1089,Seule,2,false,1520 IN 24
42,M,413,En Couple,4,false,8753 ZT 81
46,M,163,En Couple,1,false,7305 WR 54
38,M,582,En Couple,4,false,7813 RH 67
44,F,420,En Couple,0,false,7046 KC 77
26,M,448,C?libataire,0,false,9774 QP 31
24,M,241,En Couple,2,false,3990 OG 90
43,M,1015,En Couple,3,false,6671 AW 39
52,F,470,En Couple,1,false,35 ZE 59
64,M,170,En Couple,4,false,7591 UK 20
64,M,599,C?libataire,0,false,352 TD 72
35,M,1357,En Couple,2,false,4014 BM 35
58,M,191,En Couple,0,false,4489 UA 67
64,F,546,En Couple,0,true,9143 KD 25
79,M,874,En Couple,2,false,3160 ZN 53
44,M,420,C?libataire,0,false,8526 RU 80
20,F,582,C?libataire,0,false,7116 UL 68
43,M,501,C?libataire,0,false,1129 PT 53
72,M,222,C?libataire,0,false,3761 FV 86
67,F,479,C?libataire,0,false,1465 QI 92
30,M,455,En Couple,1,false,141 LC 46
27,F,483,En Couple,3,false,87 WM 65
27,M,247,En Couple,2,false,7502 TS 54
67,M,225,Seule,3,false,9993 SL 93
29,F,574,C?libataire,0,false,5470 XR 24
84,M,1228,Seule,1,false,1676 KM 49
36,F,462,C?libataire,0,false,8241 RB 15
82,F,575,C?libataire,0,false,7641 HM 34
26,M,1101,C?libataire,0,false,3860 CY 74
39,M,432,En Couple,4,false,1842 JP 47
55,F,241,C?libataire,0,false,1341 CG 17
32,M,153,C?libataire,0,false,9043 UI 45
40,M,193,En Couple,3,true,5247 OI 40
20,M,580,C?libataire,0,false,515 FO 58
19,F,?,C?libataire,0,false,6004 TT 79
33,M,168,En Couple,1,false,1458 MZ 20
42,M,414,C?libataire,0,false,8451 NX 52
45,M,497,C?libataire,0,false,4107 DJ 32
38,F,997,En Couple,4,true,8649 DZ 22
63,M,500,C?libataire,0,false,3921 SP 48
54,M,1394,En Couple,2,false,657 QF 61
39,F,210,C?libataire,0,false,1283 FD 57
55,F,464,C?libataire,0,false,7870 FQ 51
38,F,726,Seule,1,false,5657 PT 73
56,M,453,C?libataire,0,false,8861 OD 77
27,M,745,En Couple,2,false,9046 SR 64
60,M,591,C?libataire,0,false,6774 LM 33
48,M,512,En Couple,4,false,9142 WC 60
54,M,703,C?libataire,0,false,7146 FO 89
74,M,592,C?libataire,0,false,6239 BC 74
19,M,1271,En Couple,4,false,5491 KI 18
55,M,440,C?libataire,0,false,4769 LH 45
37,F,590,Seule,3,false,5544 XP 87
52,M,1394,C?libataire,0,false,6280 HA 90
24,M,1279,Seule,3,false,1736 UC 61
53,M,979,En Couple,2,false,822 OQ 37
22,F,168,C?libataire,0,false,4572 XA 79
84,F,1125,En Couple,4,false,7947 QN 14
23,F,583,En Couple,3,true,2279 IU 71
39,F,418,En Couple,0,false,3071 JX 85
21,M,173,En Couple,4,false,151 KP 97
62,F,586,C?libataire,0,false,5956 VD 63
54,F,596,En Couple,2,true,2067 GR 28
79,M,514,C?libataire,0,false,8310 BG 34
59,M,464,En Couple,0,false,6476 VU 32
57,F,546,En Couple,0,false,1148 EP 23
69,F,871,En Couple,2,false,5806 NS 57
51,F,525,En Couple,2,true,4598 CU 22
23,M,410,En Couple,1,true,9165 QY 95
61,F,596,C?libataire,0,false,2926 BB 88
62,F,559,En Couple,2,false,1514 LG 46
61,M,1349,En Couple,4,false,7849 FJ 52
27,M,588,En Couple,4,false,6046 ZG 65
47,M,1326,Seule,3,false,1925 KM 91
24,M,1181,En Couple,1,false,8907 RX 44
64,F,432,En Couple,3,false,1258 ZU 88
70,M,869,C?libataire,0,false,5152 UF 23
32,M,1313,En Couple,4,true,3723 OR 41
54,F,201,En Couple,1,false,419 BP 65
27,F,487,En Couple,2,true,3492 MW 33
50,M,515,En Couple,0,false,8294 CE 81
46,M,844,En Couple,0,false,9771 ZL 57
48,M,194,En Couple,3,false,4964 QN 43
58,M,484,En Couple,1,false,5712 AM 48
42,M,1003,C?libataire,0,false,5122 MU 65
35,M,587,C?libataire,?,false,8158 IU 85
21,M,529,En Couple,2,false,2176 ZA 70
35,M,479,En Couple,3,true,8154 CF 15
28,F,419,En Couple,4,false,9880 IG 42
36,F,154,En Couple,0,false,7760 SI 11
58,M,472,C?libataire,0,false,5531 FH 93
20,F,1111,En Couple,3,false,587 CR 52
53,F,482,En Couple,1,false,5577 WV 14
51,M,415,C?libataire,0,false,5484 MN 25
48,F,430,En Couple,2,false,8375 XC 67
20,F,512,C?libataire,0,false,5695 OG 20
22,M,462,En Couple,4,false,5959 TW 37
20,M,418,C?libataire,0,false,4811 LE 28
36,M,1196,C?libataire,0,false,5798 DK 42
26,M,551,C?libataire,0,false,8816 KC 39
66,M,470,C?libataire,0,false,1959 YW 37
19,M,481,Seul,0,false,9896 UO 79
29,F,581,C?libataire,0,false,9146 HF 61
65,F,1165,En Couple,4,false,9368 VS 15
48,M,576,Seule,1,false,217 ZO 23
56,M,419,C?libataire,0,false,7934 KC 97
31,M,174,En Couple,1,false,3335 UM 24
58,M,931,En Couple,3,false,5714 QS 53
53,M,504,C?libataire,0,false,3025 QT 98
21,M,1217,En Couple,2,false,470 BI 66
28,M,212,En Couple,0,false,5710 KY 50
50,M,550,En Couple,1,false,4936 KN 68
18,F,1094,En Couple,0,true,33 OG 70
18,F,1062,C?libataire,0,false,9965 DT 14
23,M,173,Seule,1,false,9139 KP 58
82,M,549,En Couple,4,false,6773 PI 11
42,M,494,En Couple,0,false,315 LJ 92
39,F,819,C?libataire,0,false,6795 KP 68
83,M,154,C?libataire,0,false,5431 UF 50
31,M,427,En Couple,3,false,292 LG 63
64,M,915,En Couple,0,false,2130 ZA 10
38,M,854,En Couple,2,false,1196 JM 81
83,F,201,C?libataire,0,false,1966 TP 12
23,F,214,En Couple,0,false,846 WD 39
69,F,1167,C?libataire,0,false,3737 DX 53
23,M,756,C?libataire,0,false,8219 BK 52
42,F,580,En Couple,4,false,6362 YY 10
71,M,444,C?libataire,0,false,5023 PL 17
45,F,501,En Couple,4,false,7954 FA 85
41,M,476,C?libataire,0,false,9057 GY 63
29,F,494,En Couple,1,false,5084 ZC 12
28,M,162,En Couple,0,false,8096 XS 47
52,F,467,En Couple,3,true,1183 IJ 33
50,F,754,C?libataire,0,false,6904 CJ 76
44,M,509,En Couple,2,false,4296 YP 84
30,F,232,C?libataire,0,false,3901 ND 91
24,M,1070,En Couple,1,false,8579 QR 64
58,M,417,C?libataire,0,false,5341 AK 66
44,F,562,En Couple,2,false,9841 DQ 47
40,M,562,En Couple,2,false,6048 HC 82
23,M,442,En Couple,4,false,4256 HS 58
21,F,880,C?libataire,0,false,5449 HJ 93
18,M,161,En Couple,2,false,8376 IC 61
33,M,1324,En Couple,1,false,4787 HU 35
81,M,1250,C?libataire,0,false,1114 NE 65
39,M,875,En Couple,2,false,7030 SN 85
45,Masculin,500,En Couple,2,false,8945 KR 90
31,M,151,En Couple,4,true,1345 HE 75
83,F,487,C?libataire,0,false,1682 GT 59
66,F,152,En Couple,4,false,63 SE 53
24,F,1144,En Couple,3,false,6493 VM 88
21,M,596,C?libataire,0,false,9508 AR 94
39,F,1295,C?libataire,0,false,3819 VN 95
24,M,486,En Couple,2,true,8175 NS 19
35,F,416,En Couple,0,false,1967 JX 19
43,M,574,En Couple,0,false,8791 NB 23
45,Masculin,237,C?libataire,0,false,7064 PG 59
62,M,400,En Couple,1,false,1152 QI 52
73,M,422,En Couple,1,false,7483 JZ 42
81,F,408,C?libataire,0,false,9285 JF 81
22,F,594,En Couple,2,true,9066 BF 95
63,F,986,C?libataire,0,false,5501 WL 53
77,M,1323,En Couple,1,false,689 MM 73
25,M,1234,En Couple,1,false,439 GW 24
24,M,1201,C?libataire,0,false,6085 PQ 30
53,M,846,En Couple,3,true,9327 QY 20
39,M,220,C?libataire,0,false,2997 GM 98
63,F,447,En Couple,0,true,6649 EV 59
78,M,1386,En Couple,0,false,3131 DQ 78
21,F,507,En Couple,0,false,4003 PN 11
70,M,987,En Couple,3,false,8426 HJ 34
22,Homme,563,En Couple,2,false,5733 DU 24
35,M,457,En Couple,3,false,7118 QD 47
29,F,157,C?libataire,0,false,1649 FK 54
79,M,1310,En Couple,0,false,4401 AP 62
81,M,1145,En Couple,2,false,6501 UI 39
55,M,587,En Couple,1,false,2066 XT 89
68,M,404,En Couple,1,false,4629 FE 85
79,M,572,En Couple,1,false,9069 YT 29
28,M,581,En Couple,2,true,2643 CX 87
24,M,175,C?libataire,0,false,5992 IE 87
