age,sexe,taux,situationFamiliale,nbEnfantsAcharge,2eme voiture,immatriculation
41,M,156,En Couple,1,false,8041 FX 44
39,F,996,En Couple,1,false,2392 DA 25
33,M,463,En Couple,3,false,8120 VJ 14
57,M,221,En Couple,2,false,3843 QJ 63
49,M,557,C�libataire,0,false,8043 CE 74
48,F,1047,C�libataire,0,false,5891 HZ 37
73,M,544,En Couple,2,false,3692 LB 95
83,M,504,En Couple,0,false,44 GP 75
40,M,523,En Couple,2,true,5980 HS 53
73,M,527,Seule,2,false,5688 FZ 89
43,M,550,C�libataire,0,false,3961 MR 20
20,M,1220,En Couple,0,false,5855 NM 66
41,M,584,En Couple,2,false,56 SR 71
60,M,505,En Couple,1,false,1006 UA 67
68,M,467,C�libataire,0,false,4636 LF 40
77,M,521,?,3,false,6448 CG 95
61,F,477,Seule,1,false,2428 WW 46
62,F,1066,C�libataire,0,false,5911 PE 14
23,M,886,En Couple,1,false,4033 DQ 97
56,M,245,C�libataire,0,false,419 EG 46
22,M,1324,En Couple,0,false,7316 TD 43
19,M,769,C�libataire,0,false,5097 LS 86
72,M,864,C�libataire,0,false,8580 OC 95
52,F,459,Seule,3,false,1085 GR 11
64,F,181,C�libataire,0,false,1054 WQ 88
22,M,404,En Couple,4,false,5223 LW 37
61,M,1255,En Couple,2,false,9026 UD 47
21,F,444,C�libataire,0,false,1010 GK 38
38,M,1385,En Couple,1,false,1092 OV 13
58,M,464,C�libataire,0,false,2744 VH 13
52,M,425,Seule,3,false,3353 VK 25
61,F,431,En Couple,3,false,9654 IS 59
42,F,206,En Couple,0,false,2037 UH 31
25,M,175,Seule,2,false,1358 SE 56
24,M,501,En Couple,3,true,7331 OA 45
18,M,571,C�libataire,0,false,9231 FB 85
24,M,816,C�libataire,0,false,4588 TK 91
28,M,1184,En Couple,2,false,9135 IR 69
74,M,1354,C�libataire,0,false,6654 UZ 92
44,F,166,En Couple,2,false,6833 VT 62
59,M,485,En Couple,3,false,8230 KY 89
22,F,241,C�libataire,0,false,2847 EO 90
29,M,233,En Couple,3,false,8934 EB 19
46,M,569,En Couple,1,false,9616 SH 93
49,M,806,C�libataire,0,false,8207 UY 45
27,M,221,C�libataire,0,false,1506 AU 58
22,M,186,En Couple,1,false,8615 GX 94
32,F,547,C�libataire,0,false,4945 HC 90
31,F,403,En Couple,0,true,3908 AA 72
43,M,1124,C�libataire,0,false,6589 VZ 31
33,M,209,C�libataire,0,false,4799 EB 21
55,F,582,C�libataire,0,false,3032 ME 18
26,M,178,C�libataire,0,false,7378 WH 54
50,M,998,En Couple,2,false,3701 QY 91
27,M,1285,En Couple,3,false,6154 XP 24
18,M,233,C�libataire,0,false,5802 EC 89
56,F,586,C�libataire,0,false,9956 ZU 98
84,M,514,En Couple,2,false,5806 GW 40
61,F,469,En Couple,0,false,8947 SW 71
18,M,194,C�libataire,0,false,5115 RV 10
62,M,547,C�libataire,0,false,4072 DZ 86
39,F,793,En Couple,4,false,5676 BH 85
80,F,524,C�libataire,0,false,936 XZ 48
57,M,1142,En Couple,3,true,6592 ON 79
58,M,1005,En Couple,2,false,6234 FN 65
35,M,838,En Couple,2,false,7493 YB 87
29,F,225,En Couple,2,true,4118 PI 32
32,F,547,Seule,3,false,8717 QA 64
27,F,480,En Couple,3,true,1014 KO 68
55,M,1296,En Couple,0,true,5307 HZ 64
59,F,454,Seule,2,false,2791 RC 12
58,M,1130,Seule,3,false,4342 CL 27
73,F,545,C�libataire,0,false,2137 LR 32
49,M,497,C�libataire,0,false,1205 AD 65
51,M,508,En Couple,1,false,6491 NG 91
50,M,169,C�libataire,0,false,4082 NN 80
28,F,437,En Couple,2,false,9455 BB 94
42,M,1359,En Couple,2,false,551 RQ 50
63,F,432,En Couple,0, ,4843 KA 68
23,M,862,En Couple,2,false,6322 UH 35
70,M,411,C�libataire,0,false,7989 SB 89
55,M,563,En Couple,2,false,2884 YR 49
34,M,1177,En Couple,1,true,3174 GQ 31
26,M,1297,C�libataire,0,false,3037 NT 94
27,F,496,En Couple,4,false,3288 GD 65
21,F,1042,C�libataire,0,false,7554 XR 93
82,M,526,En Couple,0,false,5976 WV 56
55,F,590,En Couple,3,true,9015 UB 44
22,F,479,C�libataire,0,false,1923 CE 70
56,M,1210,En Couple,3,false,8117 GC 61
50,M,1291,Seule,2,false,6860 TA 56
33,M,445,C�libataire,0,false,1860 PD 72
26,F,441,C�libataire,0,false,500 UD 50
28,F,539,Seule,3,false,65 ZS 54
83,F,594,C�libataire,0,false,5024 TJ 41
39,M,242,En Couple,3,false,2089 ED 82
55,M,960,En Couple,3,false,3943 VK 26
29,M,425,C�libataire,0,false,9500 FU 26
58,F,1190,En Couple,4,false,7713 TD 38
80,F,417,En Couple,1,false,4506 RD 57
78,F,518,C�libataire,0,false,3544 FD 90
32,F,510,En Couple,4,false,5609 HL 72
25,Homme,560,C�libataire,0,false,410 MQ 59
18,M,574,C�libataire,0,false,3644 NB 46
55,F,1348,En Couple,0,false,9124 HF 43
39,F,980,En Couple,1,false,5325 CV 35
23,M,589,En Couple,1,false,792 AZ 68
46,M,488,En Couple,2,false,867 VC 72
68,M,188,En Couple,2,false,3400 YJ 97
37,F,482,C�libataire,0,false,3084 PN 50
71,F,728,En Couple,2,false,7976 TN 79
62,F,199,C�libataire,0,false,2340 SS 35
50,M,423,En Couple,3,false,3407 ZN 94
79,F,443,En Couple,0,false,1419 YB 60
39,M,1299,En Couple,2,false,4230 UK 74
82,M,158,C�libataire,0,false,9043 EQ 70
38,M,597,En Couple,3,false,7271 PH 29
80,F,1350,C�libataire,0,false,7951 DP 35
34,M,245,C�libataire,0,false,494 GD 20
35,M,1302,En Couple,3,false,3509 MB 94
52,M,599,En Couple,0,false,5819 GF 12
23,M,557,En Couple,0,false,2556 PL 26
34,M,551,En Couple,4,false,5646 ID 98
55,M,454,En Couple,2,false,8990 FY 63
27,F,222,En Couple,2,false,8905 KO 86
74,M,217,En Couple,4,false,5191 RP 80
52,M,569,En Couple,0,true,8209 WW 33
58,M,591,En Couple,3,true,7555 BL 93
74,M,1222,C�libataire,0,false,2477 ER 30
26,F,556,Seule,3,false,531 NZ 94
19,M,181,C�libataire,0,false,2149 YK 23
40,M,406,C�libataire,0,false,2889 WR 94
67,M,404,Seule,1,false,3491 LV 98
70,F,402,En Couple,0,false,6326 VY 58
42,M,586,C�libataire,0,false,3749 QS 94
26,M,164,En Couple,2,false,3282 VE 70
47,M,188,En Couple,1,false,5944 PF 88
39,M,?,En Couple,2,false,6404 NX 89
51,M,480,En Couple,2,true,4798 ZZ 15
46,M,477,En Couple,2,false,2422 GN 82
35,M,1168,C�libataire,0,false,5177 AB 82
83,M,420,En Couple,3,false,3154 RD 12
40,F,193,En Couple,2,true,7133 CV 50
21,M,750,En Couple,1,false,8103 TJ 51
29,M,453,En Couple,1,false,8257 FO 79
38,M,165,En Couple,2,false,3187 AI 56
57,M,158,C�libataire,0,false,6782 DM 92
54,F,444,En Couple,1,false,4538 IH 36
54,F,510,En Couple,1,false,8350 EU 89
30,M,593,C�libataire,0,false,9309 CR 82
36,M,486,En Couple,4,false,3389 UJ 61
19,M,450,En Couple,4,false,3988 YB 68
19,M,563,En Couple,4,false,4843 PM 92
65,M,1009,En Couple,4,false,3380 IN 18
55,M,239,C�libataire,0,false,5112 IP 95
57,M,410,En Couple,2,true,9529 WK 61
44,M,466,C�libataire,0,false,1414 EK 13
24,M,401,En Couple,0,true,301 IP 65
25,M,491,C�libataire,0,false,1082 VF 28
22,F,1075,En Couple,2,false,4894 ZS 44
34,F,562,C�libataire,0,false,2923 ED 34
27,M,195,En Couple,2,false,6140 RD 41
48,M,175,C�libataire,0,false,1441 ZD 42
46,F,459,En Couple,3,false,3127 QZ 83
77,M,204,En Couple,1,false,1622 NR 49
53,M,527,C�libataire,0,false,437 AP 74
47,M,240,C�libataire,0,false,7224 RR 61
29,M,181,C�libataire,0,false,873 SO 68
25,F,1255,En Couple,0,false,6213 YT 94
78,F,519,En Couple,0,false,2125 SL 41
20,M,592,En Couple,0,false,44 UJ 80
30,M,441,En Couple,3,false,4568 ZR 35
22,M,211,En Couple,2,false,4290 GA 72
35,M,431,En Couple,2,false,104 LH 32
27,M,738,En Couple,0,false,5674 AM 71
61,M,571,En Couple,4,false,9065 LE 21
45,F,971,En Couple,2,false,5179 NH 55
68,F,468,En Couple,0,false,9612 WH 21
72,M,553,C�libataire,0,false,6814 MX 74
18,F,220,Seule,2,false,9489 GU 10
56,M,461,En Couple,4,false,5773 PL 50
79,M,432,Seule,1,false,2652 BK 80
23,M,915,En Couple,2,false,8405 ZS 81
47,M,440,En Couple,1,false,4083 BY 68
74,M,197,C�libataire,0,false,3476 OS 64
44,M,528,En Couple,1,true,1117 TF 83
61,M,237,C�libataire,0,false,2587 OB 15
55,M,473,C�libataire,0,false,3380 LS 64
32,M,170,En Couple,0,false,5292 GC 89
66,M,1231,En Couple,1,true,676 QL 90
31,M,227,En Couple,0,false,8364 XR 93
51,M,1385,En Couple,4,false,3513 DS 52
71,M,422,C�libataire,0,false,8978 WR 36
43,M,831,C�libataire,0,false,5876 KA 46
52,M,1122,En Couple,3,false,310 CT 74
46,Masculin,168,En Couple,2,false,8118 BQ 20
26,M,881,C�libataire,0,false,9698 KI 74
51,Homme,164,C�libataire,0,false,9203 RF 46
24,M,563,En Couple,?,false,2500 OW 30
44,F,542,En Couple,3,false,3760 FI 64
32,M,575,En Couple,3,false,2073 ZO 88
33,F,567,C�libataire,0,false,5413 CZ 46
18,F,574,C�libataire,0,false,1011 UN 26
32,F,184,En Couple,0,false,9868 JZ 73
28,M,503,C�libataire,0,false,740 ZB 80
43,Masculin,560,En Couple,0,false,9231 NP 62
62,F,502,En Couple,0,false,976 UL 41
56,M,1192,En Couple,0,false,2637 BW 55
19,F,430,En Couple,3,true,9374 NM 76
35,M,226,En Couple,4,false,8741 RL 29
31,M,986,Seule,1,false,7255 CS 50
59,M,1075,En Couple,3,false,4648 NY 60
68,M,543,En Couple,2,false,1493 LN 45
21,M,488,En Couple,2,false,2619 ET 13
69,M,427,Seule,2,false,69 SU 13
35,F,1332,En Couple,3,false,5250 GI 56
75,M,703,En Couple,1,false,5493 WA 49
41,M,1076,C�libataire,0,false,3350 ND 68
23,F,955,C�libataire,0,false,8230 VH 79
49,M,494,Mari�(e),4,false,5280 FE 71
27,M,454,En Couple,1,true,7306 HV 76
55,M,812,En Couple,0,true,3819 ZW 73
30,F,485,En Couple,0,true,1382 OD 80
50,F,930,C�libataire,0,false,165 VR 30
48,M,517,En Couple,2,false,4961 BK 12
27,F,175,En Couple,0,false,301 PB 88
32,M,519,En Couple,3,false,3011 SW 67
19,F,555,En Couple,2,false,2342 ON 95
59,F,542,En Couple,0,false,4839 LL 33
54,M,887,En Couple,4,false,130 NZ 57
48,M,458,En Couple,0,false,5560 LB 66
43,M,707,C�libataire,0,false,616 AU 18
59,F,1226,En Couple,0,false,2087 NO 61
56,M,518,En Couple,2,false,4287 US 31
72,N/D,242,En Couple,1,false,5715 XN 37
31,F,563,En Couple,0,true,160 ZH 53
34,M,451,En Couple,3,false,4798 PN 11
76,M,445,En Couple,1,false,8790 UW 48
19,M,504,En Couple,2,false,6911 PS 97
19,M,912,En Couple,3,false,721 YN 21
19,F,464,En Couple,3,false,9194 AB 39
43,F,215,En Couple,2,false,5902 GR 59
44,M,504,C�libataire,0,false,7753 IW 10
73,Masculin,487,C�libataire,0,false,448 YL 10
37,M,180,C�libataire,0,false,4534 TE 95
28,M,753,En Couple,3,false,1770 MC 59
42,F,518,C�libataire,0,false,7118 YQ 86
22,M,1399,En Couple,0,false,4722 IJ 49
54,M,470,En Couple,1,false,7391 YQ 46
77,F,505,C�libataire,0,false,3488 UO 35
65,M,542,Seule,1,false,5626 YB 50
34,M,1184,C�libataire,0,false,9100 NF 93
36,M,1118,Seule,1,false,8913 LA 30
47,F,1264,C�libataire,0,false,2818 MQ 47
55,M,533,C�libataire,0,false,5145 FA 82
73,F,850,C�libataire,0,false,7713 QO 19
45,M,557,En Couple,2,false,3705 EI 72
37,Homme,587,En Couple,1,false,823 LI 67
24,M,558,En Couple,1,false,4057 BD 47
22,M,430,En Couple,0,false,3462 VT 12
62,F,550,C�libataire,0,false,4707 PT 73
38,F,1357,En Couple,3,false,7618 JQ 71
53,F,1387,C�libataire,0,false,8245 LW 59
48,M,838,En Couple,2,true,3984 IN 17
34,M,1374,En Couple,3,false,4653 XO 87
78,N/D,975,En Couple,1,true,6152 FM 23
28,F,191,En Couple,3,true,1019 DG 27
42,F,477,En Couple,3,false,7220 LB 32
40,F,1216,En Couple,4,false,6785 ZB 34
19,M,534,Seule,3,false,9838 JW 19
22,F,211,En Couple,2,false,4566 OE 80
22,M,482,En Couple,0,false,5781 TB 96
48,M,466,C�libataire,0,false,5102 PL 45
25,M,1020,C�libataire,0,false,1656 KU 31
66,M,423,En Couple,3,false,7155 FM 39
45,F,1048,C�libataire,0,false,361 OU 95
34,M,755,Seule,1,false,8879 YH 42
59,M,1220,En Couple,2,false,3130 JR 32
64,M,899,C�libataire,0,false,6735 IS 52
82,M,829,En Couple,1,false,2515 AK 61
57,M,737,En Couple,2,false,2625 UG 45
71,F,549,C�libataire,0,false,6954 DL 50
84,M,236,En Couple,1,false,7094 GK 35
18,M,241,En Couple,4,false,3096 YD 55
19,F,1029,C�libataire,0,false,6976 NB 68
74,Masculin,539,C�libataire,0,false,2538 AL 84
56,M,1046,C�libataire,0,false,4468 YN 94
81,M,954,C�libataire,0,false,2269 FP 58
84,M,415,En Couple,0,false,8217 QX 42
26,M,1329,En Couple,0,false,5761 NS 44
18,M,809,C�libataire,0,false,7047 SW 83
55,M,538,C�libataire,0,false,6631 TX 72
79,F,534,En Couple,4,false,3641 XX 11
51,M,528,En Couple,4,false,5506 CM 56
44,F,515,C�libataire,0,false,6266 GS 51
47,M,1052,Seule,2,false,2697 FN 20
33,M,1031,En Couple,1,true,8731 WO 30
58,F,179,En Couple,1,false,9411 UT 94
28,M,416,C�libataire,0,false,7819 LS 46
35,F,211,En Couple,0,true,4361 AK 75
31,M,225,En Couple,1,false,6845 BS 74
66,F,895,C�libataire,0,false,535 VG 23
23,M,578,C�libataire,0,false,1077 FL 27
20,M,240,En Couple,2,false,3386 JP 90
29,M,576,C�libataire,0,false,3914 HQ 90
51,M,544,En Couple,1,false,4338 XD 65
25,M,1156,C�libataire,0,false,6933 WR 71
18,M,1056,En Couple,1,false,7089 UD 40
29,M,1098,En Couple,2,false,4193 GK 21
34,M,449,C�libataire,0,false,843 CT 74
40,F,496,Seule,1,false,808 XG 74
27,M,517,En Couple,0,false,1268 TI 10
42,F,746,En Couple,2,false,6923 JP 54
48,F,763,C�libataire,0,false,5492 HL 88
27,M,1321,En Couple,4,false,2522 HP 86
57,M,234,En Couple,1,false,4213 YJ 34
71,M,1043,C�libataire,0,false,2600 CT 68
84,M,1241,En Couple,2,false,2979 UC 21
27,F,455,En Couple,2,false,7400 ED 23
58,M,467,En Couple,4,false,6555 RY 26
62,M,163,En Couple,2,true,2274 US 41
21,M,214,C�libataire,0,false,6540 AT 27
41,F,485,En Couple,0,false,798 JM 62
27,M,507,C�libataire,0,false,3384 AW 32
20,Homme,404,En Couple,4,false,7958 AM 87
57,M,1129,En Couple,3,false,4083 BH 85
41,F,451,C�libataire,0,false,4392 RU 88
78,M,561,C�libataire,0,false,9010 QD 26
19,M,1281,C�libataire,0,false,9026 XN 63
55,M,446,En Couple,0,true,462 KW 83
60,M,1011,En Couple,1,false,7172 HZ 12
41,M,818,En Couple,3,false,7086 QX 28
59,M,163,En Couple,2,false,2017 CT 62
25,F,488,C�libataire,0,false,5855 OA 62
41,M,779,En Couple,2,false,5757 CD 82
51,F,536,En Couple,0,false,3807 DI 31
22,M,571,En Couple,3,true,9519 GY 86
69,M,1322,C�libataire,0,false,6125 QV 47
75,M,538,En Couple,4,false,7312 MQ 73
28,M,580,En Couple,4,false,5931 XT 54
38,M,547,En Couple,2,false,9243 QW 58
82,M,573,En Couple,1,false,828 VQ 76
51,M,229,En Couple,3,false,1930 SP 87
49,F,516,En Couple,4,false,2309 CE 82
26,M,551,En Couple,1,false,3471 TG 53
28,F,470,En Couple,0,false,2415 TW 42
22,F,162,En Couple,1,false,8200 DD 27
24,M,403,C�libataire,0,false,9683 GQ 69
42,F,443,En Couple,3,true,4552 VW 47
29,M,444,C�libataire,0,false,8172 YQ 52
25,F,565,C�libataire,0,false,6756 EH 34
33,Homme,180,En Couple,0,false,7848 WE 32
24,M,474,En Couple,2,true,5731 FL 87
27,F,434,En Couple,4,true,4695 VM 55
19,F,481,En Couple,0,false,3709 PZ 68
27,M,222,C�libataire,0,false,2298 XT 66
47,M,416,C�libataire,0,false,5613 DH 59
54,M,228,C�libataire,0,false,8980 DQ 42
73,M,510,En Couple,4,true,9871 GV 22
40,M,476,Seule,2,false,1020 VB 46
36,F,542,Seule,3,false,9409 JT 66
20,M,728,C�libataire,0,false,6249 OS 14
18,M,561,En Couple,1,true,1013 JQ 94
40,F,222,En Couple,0,false,2932 SZ 18
29,M,240,Seule,1,false,477 PF 66
38,M,1094,C�libataire,0,false,7433 OD 95
81,F,441,En Couple,3,true,8110 QV 12
19,F,199,En Couple,1,false,9029 DP 32
29,M,1384,En Couple,3,false,6301 JC 87
50,F,485,En Couple,3,true,9225 VT 42
25,F�minin,965,En Couple,2,false,7044 WU 45
50,F,551,En Couple,1,false,7317 WU 65
19,M,187,Seule,2,false,3437 CY 54
58,M,960,En Couple,3,false,6973 ZE 23
74,F,178,En Couple,2,true,3301 IF 66
71,M,503,En Couple,1,true,8199 UN 15
55,M,461,En Couple,4,false,6330 VM 22
56,F,206,En Couple,3,false,2315 BV 30
33,M,509,En Couple,2,false,1181 ZQ 11
32,M,551,En Couple,4,false,1329 SR 21
28,F,890,En Couple,0,false,2689 GL 49
45,M,596,En Couple,4,false,3190 KC 27
58,F,493,En Couple,0,false,5433 VE 37
49,F,1016,C�libataire,0,false,6886 AQ 92
73,F,203,C�libataire,0,false,6061 SC 72
76,M,536,En Couple,2,false,7123 XC 30
67,F,502,En Couple,4,false,5301 IK 78
40,M,?,En Couple,1,true,3292 QL 79
36,M,543,En Couple,2,false,2444 LA 71
53,M,163,C�libataire,0,false,4534 VN 53
72,M,483,C�libataire,0,false,4910 GW 22
21,F,470,En Couple,1,false,2502 DK 70
44,M,589,C�libataire,0,false,6345 QJ 94
58,M,857,En Couple,4,false,4917 JC 40
18,F,889,En Couple,3,false,8287 AY 44
41,M,221,En Couple,4,false,7530 XR 86
70,M,1205,C�libataire,0,false,6850 HH 31
55,F,162,En Couple,4,false,1507 AU 61
57,M,549,C�libataire,0,false,8423 PZ 98
55,M,234,En Couple,2,false,1644 JX 97
26,M,524,C�libataire,0,false,7971 YT 92
30,M,514,En Couple,3,false,6533 FM 44
33,M,551,En Couple,0,true,3184 YQ 20
43,M,207,En Couple,1,false,6527 SE 86
39,Masculin,562,En Couple,4,false,8488 RR 72
46,F,503,En Couple,1,true,8143 YS 93
20,F,150,En Couple,1,false,5672 WQ 45
29,M,535,En Couple,4,false,7034 CK 20
41,F,589,En Couple,4,false,9278 HU 97
20,M,572,C�libataire,0,false,4551 GE 92
35,F,1382,En Couple,4,false,827 PE 76
61,M,497,Mari�(e),1,false,815 FK 53
39,M,807,En Couple,2,false,434 TS 40
48,F,405,Seule,3,false,3984 DR 66
43,M,177,C�libataire,0,false,4294 FN 21
51,M,1072,C�libataire,0,false,4869 SJ 35
68,M,470,C�libataire,0,false,5423 VI 80
19,M,513,C�libataire,0,false,7679 DG 67
59,F,805,C�libataire,0,false,3285 MP 69
34,M,556,En Couple,0,true,175 KX 85
34,F,573,En Couple,4,false,9123 VX 75
46,F,1157,C�libataire,0,false,3624 OW 58
79,M,529,C�libataire,0,false,4693 XI 87
65,M,468,En Couple,2,false,9921 MW 35
67,M,210,En Couple,3,false,426 EZ 31
19,F,467,En Couple,0,false,3761 TN 77
35,M,1285,C�libataire,0,false,2834 KQ 92
78,M,161,C�libataire,0,false,3505 SQ 97
65,M,432,C�libataire,0,false,3744 ZY 65
84,M,774,En Couple,4,false,8637 AG 38
74,M,560,En Couple,0,false,9432 VD 46
21,M,487,En Couple,2,false,9154 MD 47
54,M,596,C�libataire,0,false,3698 MS 25
24,M,509,C�libataire,0,false,3233 GM 74
30,M,1128,En Couple,4,false,4517 SX 51
33,F,206,En Couple,2,true,7178 KA 96
71,M,521,C�libataire,0,false,9948 TD 32
55,F,181,En Couple,2,false,9778 TL 52
60,M,227,Seule,1,false,5364 JL 40
28,M,457,En Couple,?,true,7693 LI 86
57,M,960,En Couple,2,true,171 AL 16
27,M,482,En Couple,1,false,2963 OS 52
60,F,496,Seule,2,false,4114 XE 80
27,M,189,Seule,3,false,3950 MG 64
42,F,596,En Couple,0,false,3612 LG 85
23,M,510,En Couple,3,true,9802 FY 85
23,M,204,C�libataire,0,false,5596 GY 82
59,M,579,En Couple,0,false,6004 GD 47
84,M,169,C�libataire,0,false,3146 QO 74
71,M,440,En Couple,1,true,4187 OO 38
23,M,245,En Couple,1,false,3342 WR 47
33,F,513,C�libataire,0,false,1298 TW 32
68,M,946,En Couple,4,false,115 OR 12
39,M,582,C�libataire,0,false,7387 NE 68
49,F,517,En Couple,1,false,7973 KA 50
25,M,501,En Couple,1,false,7676 HO 16
46,M,1088,C�libataire,0,false,5330 WI 48
45,M,503,En Couple,0,false,8126 SK 87
23,M,1074,En Couple,1,false,9645 LA 55
26,M,1010,En Couple,0,true,8424 XJ 31
22,M,452,C�libataire,0,false,6118 UL 67
56,F,1379,En Couple,3,false,9896 YF 89
45,F,1362,En Couple,1,true,8802 ZW 56
54,F,446,En Couple,1,false,1930 QD 47
73,M,595,En Couple,1,true,2473 AP 90
77,M,426,En Couple,4,true,8398 ZB 40
47,M,706,En Couple,2,false,386 NQ 93
64,M,475,En Couple,4,false,934 HI 10
42,M,969,C�libataire,0,false,3336 BY 20
20,M,229,C�libataire,0,false,5493 YI 41
25,F,594,C�libataire,0,false,3096 IQ 21
71,M,1034,Seule,1,false,3200 GG 12
43,M,487,C�libataire,0,false,6128 SR 98
39,F,941,En Couple,1,false,4768 WA 86
20,F,560,Mari�(e),3,true,2577 CK 17
27,M,1214,En Couple,3,false,8638 YN 34
58,M,438,En Couple,3,true,9406 SX 39
30,M,424,En Couple,0,false,9381 IM 75
50,M,219,C�libataire,0,false,58 TZ 65
25,M,791,Seule,2,false,4516 EJ 60
19,M,495,En Couple,4,false,6445 YB 79
33,M,470,En Couple,1,false,7337 TP 28
63,M,482,En Couple,4,false,5247 MK 93
28,F,1007,C�libataire,0,false,6566 KJ 97
32,F,706,C�libataire,0,false,619 VY 15
26,F,556,C�libataire,0,false,4110 JO 22
78,F,1327,En Couple,1,false,8733 FF 92
51,M,422,En Couple,2,false,5112 QY 63
72,M,479,En Couple,3,false,8420 XI 35
79,M,939,En Couple,1,false,4763 NC 67
21,F,1268,En Couple,3,false,8160 CI 32
43,M,206,En Couple,0,false,2752 YD 97
72,M,591,C�libataire,0,false,9172 CV 86
21,M,1154,C�libataire,0,false,8467 XK 40
20,M,576,En Couple,3,false,7956 WW 49
25,M,819,C�libataire,0,false,8450 DK 15
18,M,857,En Couple,3,false,4648 DP 21
19,F,1297,C�libataire,0,false,1995 OK 18
75,F,1049,En Couple,4,true,471 EW 10
46,M,748,En Couple,4,false,9106 GA 71
68,M,1129,C�libataire,0,false,2156 FD 95
38,M,406,C�libataire,0,false,1384 QV 83
25,M,565,En Couple,0,false,116 WC 71
58,M,597,En Couple,2,false,564 QR 24
82,M,535,En Couple,1,false,7902 QU 93
84,M,547,En Couple,4,false,4862 BN 63
60,F,537,En Couple,3,false,3977 VW 63
44,F,487,En Couple,3,false,6478 IC 86
53,M,726,En Couple,1,false,6008 GU 40
30,M,509,C�libataire,0,false,2545 JG 93
76,M,219,En Couple,1,true,5697 GP 38
56,M,415,C�libataire,0,false,8948 PN 40
30,F,1231,En Couple,1,false,8313 QG 48
40,F,232,C�libataire,0,false,2278 QR 67
50,F,1317,En Couple,0,true,2649 OR 96
27,M,502,C�libataire,0,false,8218 PG 10
54,F,206,En Couple,1,true,1884 VY 34
63,M,463,En Couple,3,true,7186 TD 65
79,M,504,C�libataire,0,false,1374 BO 29
31,M,463,Seule,1,false,6356 VL 14
37,M,980,En Couple,2,true,1454 MF 46
41,M,596,En Couple,4,false,4377 KO 15
68,F,571,En Couple,2,true,284 RV 24
46,M,404,C�libataire,0,false,7800 GY 68
58,F,1304,N/D,1,false,2715 DN 48
30,M,193,En Couple,1,false,3007 EX 66
29,M,518,En Couple,2,false,2799 PS 43
20,F,205,En Couple,3,true,2314 OK 83
81,M,165,En Couple,0,false,2656 JS 82
40,M,589,C�libataire,0,false,1081 GO 85
39,F,418,En Couple,2,false,1861 AK 68
32,M,815,En Couple,1,false,5198 NH 14
48,M,478,En Couple,1,false,5786 CM 85
52,M,401,En Couple,0,false,332 DL 91
31,M,410,C�libataire,0,false,9866 SH 36
18,M,502,En Couple,4,true,489 QQ 96
34,F,489,En Couple,1,false,4116 JD 91
27,M,246,En Couple,4,false,3772 KP 79
23,M,533,En Couple,4,false,1129 ZF 20
21,M,416,C�libataire,0,false,8015 VA 30
26,M,868,En Couple,4,false,8876 WN 88
47,M,545,En Couple,4,false,3565 FN 72
29,F,445,En Couple,2,true,7600 LE 44
54,M,444,C�libataire,0,false,2004 ZS 78
49,M,519,En Couple,4,false,2829 TA 66
37,?,477,Seule,2,false,8340 BD 65
80,M,246,C�libataire,0,false,5547 ZO 67
24,M,465,C�libataire,0,false,8654 LT 95
21,F,206,En Couple,3,false,37 NQ 80
58,F,1119,C�libataire,0,false,9414 AU 10
48,F,568,En Couple,3,false,5079 OI 74
26,M,1262,En Couple,2,false,6385 TR 62
?,M,550,C�libataire,0,false,368 BU 76
50,M,836,En Couple,0,false,5927 LC 86
20,F,497,En Couple,4,false,6512 TD 52
20,M,532,En Couple,1,false,4625 PS 58
37,M,405,En Couple,0,true,938 SU 81
24,F,429,C�libataire,0,false,2891 AF 82
54,M,548,C�libataire,0,false,6195 VK 92
55,F,216,En Couple,4,true,7491 IE 77
58,M,1275,En Couple,0,false,7137 DH 68
48,F,1316,C�libataire,0,false,456 MQ 20
